ItemCode,Warehouse,InventoryAccount,InventoryAccountName,Qty,StockValue,ValuationRate,MovementRows
11000247,KLR-FG,1201005,TRADING GOODS,12.0,14160.0,1180.0,7
11000247,KLR-SR,1201005,TRADING GOODS,10.0,14127.1,1412.71,1
11000248,KLR-EXS,1201005,TRADING GOODS,7.0,8103.41,1157.63,1
11000249,KLR-EXS,1201005,TRADING GOODS,10.0,14127.1,1412.71,1
11000250,KLR-FG,1201005,TRADING GOODS,16.0,12096.0,756.0,3
11000251,KLR-FG,1201005,TRADING GOODS,12.0,3828.0,319.0,3
11000308,KLR-REJ,1201005,TRADING GOODS,144.0,45360.0,315.0,1
15000001,KLR-EXS,1201006,PACKING MATERIAL,515.5,48920.95,94.9,5
15000001,KLR-GEN,1201006,PACKING MATERIAL,209.5,19881.55,94.9,67
15000001,KLR-WIP,1201006,PACKING MATERIAL,0.5,47.45,94.9,42
15000002,KLR-GEN,1201006,PACKING MATERIAL,113.49485,14183.04,124.966375,66
15000002,KLR-SUB,1201006,PACKING MATERIAL,6.0,714.0,119.0,2
15000002,KLR-WIP,1201006,PACKING MATERIAL,0.20515,25.62,124.884231,55
15000003,KLR-GEN,1201006,PACKING MATERIAL,513.0,40680.9,79.3,97
15000005,KLR-EXS,1201006,PACKING MATERIAL,61.46,2546.79,41.438171,6
15000005,KLR-GEN,1201006,PACKING MATERIAL,200.12,8292.59,41.438087,93
15000005,KLR-WIP,1201006,PACKING MATERIAL,6.88,285.08,41.436047,89
15000007,SAL-GEN,1201006,PACKING MATERIAL,1573.0,78650.0,50.0,3
15000008,SAL-GEN,1201006,PACKING MATERIAL,80.0,5040.0,63.0,2
15000009,SAL-GEN,1201006,PACKING MATERIAL,1000.0,60000.0,60.0,1
15000010,KLR-GEN,1201006,PACKING MATERIAL,172.0,10461.8,60.824419,7
15000011,KLR-GEN,1201006,PACKING MATERIAL,-331.0,0.0,0.0,14
15000019,KLR-EXS,1201006,PACKING MATERIAL,36.5936,4574.19,124.999727,3
15000019,KLR-GEN,1201006,PACKING MATERIAL,33.832,4228.99,124.999704,167
15000019,KLR-SUB,1201006,PACKING MATERIAL,6.63,818.06,123.387632,28
15000019,KLR-WIP,1201006,PACKING MATERIAL,0.438,54.74,124.977169,101
15000020,KLR-EXS,1201006,PACKING MATERIAL,120.43825,8478.84,70.399894,7
15000020,KLR-GEN,1201006,PACKING MATERIAL,60.0,4224.0,70.4,82
15000025,KLR-GEN,1201006,PACKING MATERIAL,1300.0,63900.0,49.153846,3
15000029,KLR-EXS,1201006,PACKING MATERIAL,0.0852,6.55,76.877934,3
15000029,KLR-GEN,1201006,PACKING MATERIAL,101.914,7833.04,76.859313,22
15000029,KLR-WIP,1201006,PACKING MATERIAL,0.086,7.2,83.72093,15
15000030,KLR-GEN,1201006,PACKING MATERIAL,858.0,16175.12,18.852121,20
15000031,KLR-EXS,1201006,PACKING MATERIAL,25.0,275.0,11.0,1
15000031,KLR-GEN,1201006,PACKING MATERIAL,542.0,5962.0,11.0,32
15000032,KLR-EXS,1201006,PACKING MATERIAL,210.0,2289.0,10.9,3
15000032,KLR-GEN,1201006,PACKING MATERIAL,3980.0,43382.0,10.9,10
15000032,KLR-WIP,1201006,PACKING MATERIAL,210.0,2289.0,10.9,1
15000033,KLR-EXS,1201006,PACKING MATERIAL,71.985,3239.32,44.999931,7
15000035,KLR-EXS,1201006,PACKING MATERIAL,35027.3833,22033.08,0.629024,10
15000035,KLR-GEN,1201006,PACKING MATERIAL,36161.1185,22746.22,0.629024,432
15000035,KLR-WIP,1201006,PACKING MATERIAL,1588.8815,999.43,0.629015,475
15000037,KLR-CON,1201006,PACKING MATERIAL,7712.0,1542.4,0.2,5
15000037,KLR-EXS,1201006,PACKING MATERIAL,25653.0,5130.6,0.2,5
15000037,KLR-GEN,1201006,PACKING MATERIAL,10430.0,2086.0,0.2,118
15000037,KLR-SUB,1201006,PACKING MATERIAL,2160.0,432.0,0.2,1
15000037,KLR-WIP,1201006,PACKING MATERIAL,98.0,19.6,0.2,63
15000038,KLR-GEN,1201006,PACKING MATERIAL,7824.0,3912.0,0.5,223
15000039,KLR-EXS,1201006,PACKING MATERIAL,44152.0,11522.63,0.260976,10
15000039,KLR-GEN,1201006,PACKING MATERIAL,50696.0,13230.46,0.260976,938
15000039,KLR-SUB,1201006,PACKING MATERIAL,5091.0,1467.78,0.288309,72
15000039,KLR-WIP,1201006,PACKING MATERIAL,4757.0,1241.45,0.260973,1330
15000040,KLR-EXS,1201006,PACKING MATERIAL,362.0,506.8,1.4,1
15000040,KLR-GEN,1201006,PACKING MATERIAL,2720.0,3808.0,1.4,54
15000040,KLR-WIP,1201006,PACKING MATERIAL,128.0,179.2,1.4,67
15000041,KLR-EXS,1201006,PACKING MATERIAL,583.0,1107.7,1.9,3
15000041,KLR-GEN,1201006,PACKING MATERIAL,1892.0,3594.8,1.9,52
15000041,KLR-WIP,1201006,PACKING MATERIAL,128.0,243.2,1.9,67
15000042,KLR-GEN,1201006,PACKING MATERIAL,1041.0,38964.63,37.43,21
15000042,KLR-WIP,1201006,PACKING MATERIAL,44.0,1646.92,37.43,25
15000043,KLR-EXS,1201006,PACKING MATERIAL,1350.0,6162.8,4.565037,4
15000043,KLR-GEN,1201006,PACKING MATERIAL,500.0,2282.52,4.56504,24
15000044,KLR-EXS,1201006,PACKING MATERIAL,180.8228,22263.26,123.121974,7
15000044,KLR-GEN,1201006,PACKING MATERIAL,56.267,6927.71,123.122079,310
15000044,KLR-SUB,1201006,PACKING MATERIAL,174.88,21368.71,122.190702,54
15000044,KLR-WIP,1201006,PACKING MATERIAL,0.553,67.74,122.495479,74
15000044,SAL-GEN,1201006,PACKING MATERIAL,2.0,243.91,121.955,5
15000045,KLR-EXS,1201006,PACKING MATERIAL,15.04366,2287.2,152.03747,5
15000045,KLR-GEN,1201006,PACKING MATERIAL,61.5383,9356.15,152.037837,138
15000045,KLR-SUB,1201006,PACKING MATERIAL,9.9843,1307.12,130.917541,54
15000045,KLR-WIP,1201006,PACKING MATERIAL,24.2774,3419.98,140.870933,87
15000046,KLR-EXS,1201006,PACKING MATERIAL,10.0,48.1,4.81,3
15000046,KLR-GEN,1201006,PACKING MATERIAL,1050.0,5050.5,4.81,14
15000047,KLR-EXS,1201006,PACKING MATERIAL,57.0,244.15,4.283333,1
15000047,KLR-GEN,1201006,PACKING MATERIAL,5600.0,23986.71,4.283341,14
15000048,KLR-GEN,1201006,PACKING MATERIAL,1040.0,49920.0,48.0,5
15000049,KLR-GEN,1201006,PACKING MATERIAL,76.0,4560.0,60.0,1
15000050,KLR-GEN,1201006,PACKING MATERIAL,141.0,7755.0,55.0,2
15000052,KLR-EXS,1201006,PACKING MATERIAL,81.099,1005.63,12.40003,4
15000052,KLR-GEN,1201006,PACKING MATERIAL,516.896,6409.51,12.399999,22
15000052,KLR-WIP,1201006,PACKING MATERIAL,108.104,1340.49,12.400004,16
15000053,KLR-EXS,1201006,PACKING MATERIAL,24.7532,1517.37,61.299953,4
15000053,KLR-GEN,1201006,PACKING MATERIAL,69.2448,4244.71,61.300054,23
15000053,KLR-WIP,1201006,PACKING MATERIAL,15.7552,965.79,61.299761,18
15000054,KLR-EXS,1201006,PACKING MATERIAL,151.034,1646.27,10.899996,4
15000054,KLR-GEN,1201006,PACKING MATERIAL,110.0,1199.0,10.9,18
15000055,KLR-GEN,1201006,PACKING MATERIAL,382.96,20392.62,53.25,18
15000055,KLR-WIP,1201006,PACKING MATERIAL,27.04,1439.88,53.25,9
15000057,KLR-EXS,1201006,PACKING MATERIAL,18.651,1342.87,71.999893,3
15000057,KLR-GEN,1201006,PACKING MATERIAL,152.0,10944.01,72.000066,40
15000058,KLR-EXS,1201006,PACKING MATERIAL,79.0,813.46,10.296962,3
15000058,KLR-GEN,1201006,PACKING MATERIAL,525.0,5405.87,10.296895,19
15000059,KLR-EXS,1201006,PACKING MATERIAL,7.739,588.16,75.999483,3
15000059,KLR-GEN,1201006,PACKING MATERIAL,275.26,20919.77,76.000036,47
15000059,KLR-WIP,1201006,PACKING MATERIAL,12.74,968.24,76.0,31
15000060,KLR-GEN,1201006,PACKING MATERIAL,50.0,4100.0,82.0,6
15000062,KLR-GEN,1201006,PACKING MATERIAL,140.0,15963.89,114.027786,12
15000064,KLR-GEN,1201006,PACKING MATERIAL,680.0,20400.0,30.0,23
15000067,KLR-EXS,1201006,PACKING MATERIAL,127.0,10541.0,83.0,3
15000067,KLR-GEN,1201006,PACKING MATERIAL,144.5,11993.5,83.0,24
15000067,KLR-WIP,1201006,PACKING MATERIAL,5.5,456.5,83.0,20
15000068,KLR-EXS,1201006,PACKING MATERIAL,30.0,2490.0,83.0,8
15000069,KLR-EXS,1201006,PACKING MATERIAL,22.245,1623.88,72.999775,3
15000069,KLR-GEN,1201006,PACKING MATERIAL,36.75,2682.75,73.0,38
15000069,KLR-WIP,1201006,PACKING MATERIAL,8.25,602.25,73.0,23
15000070,KLR-EXS,1201006,PACKING MATERIAL,44.25,2655.0,60.0,4
15000070,KLR-GEN,1201006,PACKING MATERIAL,71.75,4304.99,59.999861,39
15000070,KLR-WIP,1201006,PACKING MATERIAL,33.25,1994.99,59.999699,38
15000070,SAL-GEN,1201006,PACKING MATERIAL,55.0,2915.0,53.0,2
15000071,KLR-EXS,1201006,PACKING MATERIAL,41.0,3474.76,84.750244,5
15000071,KLR-GEN,1201006,PACKING MATERIAL,65.0,5508.76,84.750154,25
15000073,KLR-EXS,1201006,PACKING MATERIAL,4.125,345.47,83.750303,3
15000073,KLR-GEN,1201006,PACKING MATERIAL,54.875,4595.79,83.750159,22
15000073,KLR-WIP,1201006,PACKING MATERIAL,5.125,429.22,83.750244,16
15000074,KLR-GEN,1201006,PACKING MATERIAL,33.8224,1850.01,54.697774,60
15000074,KLR-WIP,1201006,PACKING MATERIAL,1.1776,64.45,54.729959,32
15000074,SAL-GEN,1201006,PACKING MATERIAL,40.0,2026.39,50.65975,3
15000075,KLR-EXS,1201006,PACKING MATERIAL,66.0,351.78,5.33,1
15000075,KLR-GEN,1201006,PACKING MATERIAL,3348.0,17844.84,5.33,16
15000075,KLR-WIP,1201006,PACKING MATERIAL,66.0,351.78,5.33,8
15000076,KLR-EXS,1201006,PACKING MATERIAL,20.9987,1513.72,72.086367,1
15000076,KLR-GEN,1201006,PACKING MATERIAL,200.0,14417.26,72.0863,19
15000077,KLR-EXS,1201006,PACKING MATERIAL,30.0,2520.0,84.0,3
15000077,KLR-GEN,1201006,PACKING MATERIAL,45.0,3780.0,84.0,26
15000077,KLR-WIP,1201006,PACKING MATERIAL,30.0,2520.0,84.0,22
15000078,KLR-EXS,1201006,PACKING MATERIAL,5.75,488.75,85.0,4
15000078,KLR-GEN,1201006,PACKING MATERIAL,78.25,6651.25,85.0,22
15000078,KLR-WIP,1201006,PACKING MATERIAL,11.75,998.75,85.0,23
15000079,KLR-EXS,1201006,PACKING MATERIAL,3.995,299.62,74.998748,5
15000083,KLR-EXS,1201006,PACKING MATERIAL,46.3408,4170.67,89.999957,10
15000083,KLR-GEN,1201006,PACKING MATERIAL,137.662,12389.58,90.0,71
15000083,KLR-WIP,1201006,PACKING MATERIAL,43.338,3900.42,90.0,41
15000085,KLR-EXS,1201006,PACKING MATERIAL,2.0,168.7,84.35,3
15000088,KLR-GEN,1201006,PACKING MATERIAL,201.8944,24579.35,121.743595,39
15000088,KLR-SUB,1201006,PACKING MATERIAL,18.253,2210.44,121.100093,3
15000088,KLR-WIP,1201006,PACKING MATERIAL,0.0026,0.31,119.230769,15
15000089,KLR-CON,1201006,PACKING MATERIAL,2.8,302.4,108.0,5
15000089,KLR-GEN,1201006,PACKING MATERIAL,158.2,17085.6,108.0,69
15000090,KLR-EXS,1201006,PACKING MATERIAL,110.0,10309.2,93.72,4
15000093,KLR-EXS,1201006,PACKING MATERIAL,2.0,116.0,58.0,3
15000093,KLR-GEN,1201006,PACKING MATERIAL,590.0,34220.0,58.0,35
15000094,KLR-EXS,1201006,PACKING MATERIAL,387.1418,16742.36,43.246066,5
15000094,KLR-GEN,1201006,PACKING MATERIAL,190.75,8249.19,43.246081,127
15000094,KLR-WIP,1201006,PACKING MATERIAL,104.25,4508.4,43.246043,87
15000095,KLR-CON,1201006,PACKING MATERIAL,107.01,5992.56,56.0,3
15000095,KLR-EXS,1201006,PACKING MATERIAL,260.021,14446.63,55.559474,11
15000095,KLR-GEN,1201006,PACKING MATERIAL,376.707,20929.65,55.559493,144
15000095,KLR-WIP,1201006,PACKING MATERIAL,104.283,5793.88,55.559199,78
15000095,SAL-GEN,1201006,PACKING MATERIAL,2.0,104.0,52.0,2
15000096,KLR-GEN,1201006,PACKING MATERIAL,57368.0,8310.11,0.144856,896
15000096,KLR-SUB,1201006,PACKING MATERIAL,632.0,92.35,0.146123,65
15000096,KLR-WIP,1201006,PACKING MATERIAL,-131.0,0.0,0.0,472
15000097,KLR-GEN,1201006,PACKING MATERIAL,190.0,11742.01,61.800053,76
15000098,KLR-EXS,1201006,PACKING MATERIAL,4.003,355.87,88.900824,1
15000098,KLR-GEN,1201006,PACKING MATERIAL,220.0,19558.0,88.9,9
15000099,KLR-EXS,1201006,PACKING MATERIAL,171.595,5491.07,32.000175,65
15000099,KLR-GEN,1201006,PACKING MATERIAL,85.88,2748.17,32.000116,261
15000099,KLR-WIP,1201006,PACKING MATERIAL,54.12,1731.85,32.000185,410
15000100,KLR-EXS,1201006,PACKING MATERIAL,0.288,8.9,30.902778,54
15000101,KLR-GEN,1201006,PACKING MATERIAL,1242.0,2359.8,1.9,86
15000102,KLR-EXS,1201006,PACKING MATERIAL,672.47,13885.34,20.648267,4
15000102,KLR-GEN,1201006,PACKING MATERIAL,1124.17,23212.17,20.648274,166
15000102,KLR-WIP,1201006,PACKING MATERIAL,30.83,612.15,19.85566,180
15000103,KLR-EXS,1201006,PACKING MATERIAL,3.74538,338.57,90.396702,4
15000104,KLR-EXS,1201006,PACKING MATERIAL,14594.46,19135.14,1.311124,67
15000104,KLR-GEN,1201006,PACKING MATERIAL,50509.54,66224.25,1.311124,696
15000104,KLR-WIP,1201006,PACKING MATERIAL,15890.46,20834.35,1.311123,1042
15000105,KLR-EXS,1201006,PACKING MATERIAL,483.82,14005.12,28.946964,17
15000105,KLR-GEN,1201006,PACKING MATERIAL,567.98,16441.3,28.94697,353
15000105,KLR-WIP,1201006,PACKING MATERIAL,336.02,9678.34,28.802869,183
15000106,KLR-EXS,1201006,PACKING MATERIAL,116.048,4583.89,39.499948,5
15000107,KLR-EXS,1201006,PACKING MATERIAL,102.706,3789.47,36.896286,1
15000107,KLR-GEN,1201006,PACKING MATERIAL,-5.54,0.0,0.0,4
15000108,KLR-EXS,1201006,PACKING MATERIAL,66.8404,6416.68,96.000024,8
15000108,KLR-GEN,1201006,PACKING MATERIAL,979.888,94069.25,96.000002,303
15000108,KLR-WIP,1201006,PACKING MATERIAL,0.112,10.75,95.982143,300
15000109,KLR-EXS,1201006,PACKING MATERIAL,39.98,1739.13,43.5,4
15000109,KLR-GEN,1201006,PACKING MATERIAL,52.0,2262.0,43.5,10
15000110,KLR-EXS,1201006,PACKING MATERIAL,784.0,22750.65,29.018686,1
15000110,KLR-GEN,1201006,PACKING MATERIAL,6756.0,196050.2,29.01868,133
15000110,KLR-WIP,1201006,PACKING MATERIAL,128.0,3782.98,29.554531,69
15000111,KLR-EXS,1201006,PACKING MATERIAL,1.3464,111.76,83.006536,6
15000111,KLR-GEN,1201006,PACKING MATERIAL,253.9972,21083.42,83.006506,77
15000111,KLR-WIP,1201006,PACKING MATERIAL,9.0028,747.34,83.011952,64
15000112,KLR-EXS,1201006,PACKING MATERIAL,53.5426,4479.57,83.663662,14
15000112,KLR-GEN,1201006,PACKING MATERIAL,20.0,1673.28,83.664,61
15000113,KLR-EXS,1201006,PACKING MATERIAL,34.281,1900.53,55.439748,4
15000113,KLR-GEN,1201006,PACKING MATERIAL,168.5,9341.61,55.439822,101
15000113,KLR-WIP,1201006,PACKING MATERIAL,261.5,14497.52,55.439847,61
15000115,KLR-EXS,1201006,PACKING MATERIAL,153.375,10735.28,69.993676,4
15000115,KLR-GEN,1201006,PACKING MATERIAL,183.9375,12874.47,69.993721,102
15000115,KLR-WIP,1201006,PACKING MATERIAL,11.0625,774.25,69.988701,108
15000115,SAL-GEN,1201006,PACKING MATERIAL,35.0,2502.5,71.5,2
15000119,KLR-EXS,1201006,PACKING MATERIAL,4.84956,339.47,70.000165,4
15000119,KLR-GEN,1201006,PACKING MATERIAL,87.94364,6156.05,69.999945,84
15000119,KLR-WIP,1201006,PACKING MATERIAL,2.05636,143.95,70.002334,52
15000120,KLR-EXS,1201006,PACKING MATERIAL,10.83425,1126.76,103.999815,3
15000120,KLR-GEN,1201006,PACKING MATERIAL,37.7495,3925.95,104.000053,7
15000120,KLR-WIP,1201006,PACKING MATERIAL,6.2505,650.05,103.99968,1
15000123,KLR-EXS,1201006,PACKING MATERIAL,820.0,847.31,1.033305,13
15000123,KLR-GEN,1201006,PACKING MATERIAL,45474.0,46988.53,1.033305,15
15000123,KLR-WIP,1201006,PACKING MATERIAL,820.0,847.3,1.033293,16
15000124,KLR-EXS,1201006,PACKING MATERIAL,15.25,1441.12,94.499672,5
15000124,KLR-GEN,1201006,PACKING MATERIAL,40.0,3780.0,94.5,24
15000125,KLR-EXS,1201006,PACKING MATERIAL,8.75,1208.81,138.149714,6
15000126,KLR-GEN,1201006,PACKING MATERIAL,45.0,3456.0,76.8,33
15000127,KLR-EXS,1201006,PACKING MATERIAL,1.75,202.12,115.497143,6
15000127,KLR-GEN,1201006,PACKING MATERIAL,55.0,6352.5,115.5,25
15000128,KLR-EXS,1201006,PACKING MATERIAL,15.75,1401.75,89.0,4
15000128,KLR-GEN,1201006,PACKING MATERIAL,120.0,10680.0,89.0,62
15000128,KLR-WIP,1201006,PACKING MATERIAL,2.0,178.0,89.0,35
15000129,KLR-EXS,1201006,PACKING MATERIAL,15.75,1382.5,87.777778,3
15000129,KLR-GEN,1201006,PACKING MATERIAL,15.0,1316.66,87.777333,30
15000130,KLR-EXS,1201006,PACKING MATERIAL,6.875,691.14,100.529455,8
15000130,KLR-GEN,1201006,PACKING MATERIAL,42.0,4222.21,100.52881,40
15000130,KLR-WIP,1201006,PACKING MATERIAL,2.0,201.06,100.53,28
15000131,KLR-EXS,1201006,PACKING MATERIAL,524.0,56225.2,107.3,1
15000131,KLR-GEN,1201006,PACKING MATERIAL,137.0,14700.1,107.3,21
15000131,KLR-WIP,1201006,PACKING MATERIAL,23.0,2467.9,107.3,27
15000132,KLR-GEN,1201006,PACKING MATERIAL,180.625,14804.16,81.960747,23
15000132,KLR-WIP,1201006,PACKING MATERIAL,19.375,1769.14,91.310452,13
15000133,KLR-EXS,1201006,PACKING MATERIAL,90.20431,2159.24,23.937215,8
15000133,KLR-GEN,1201006,PACKING MATERIAL,299.2,7162.02,23.937233,175
15000133,KLR-WIP,1201006,PACKING MATERIAL,0.8,19.15,23.9375,84
15000134,KLR-EXS,1201006,PACKING MATERIAL,77.9011,1973.35,25.331478,12
15000134,KLR-GEN,1201006,PACKING MATERIAL,206.0,5218.28,25.331456,192
15000134,SAL-GEN,1201006,PACKING MATERIAL,29.0,696.0,24.0,3
15000135,KLR-EXS,1201006,PACKING MATERIAL,59.0,3943.11,66.832373,5
15000136,KLR-EXS,1201006,PACKING MATERIAL,8.75,800.84,91.524571,7
15000136,KLR-GEN,1201006,PACKING MATERIAL,77.75,7116.03,91.524502,16
15000136,KLR-WIP,1201006,PACKING MATERIAL,2.25,208.83,92.813333,13
15000137,KLR-GEN,1201006,PACKING MATERIAL,1740.0,140940.0,81.0,3
15000138,KLR-EXS,1201006,PACKING MATERIAL,9.0,551.43,61.27,3
15000138,KLR-GEN,1201006,PACKING MATERIAL,10.0,612.69,61.269,14
15000139,KLR-EXS,1201006,PACKING MATERIAL,8.003,740.12,92.48032,4
15000139,KLR-GEN,1201006,PACKING MATERIAL,47.0,4346.57,92.480213,20
15000140,KLR-GEN,1201006,PACKING MATERIAL,106.0,10038.99,94.707453,39
15000140,KLR-WIP,1201006,PACKING MATERIAL,39.0,3713.44,95.21641,28
15000141,KLR-EXS,1201006,PACKING MATERIAL,5810.0,639.1,0.11,1
15000141,KLR-GEN,1201006,PACKING MATERIAL,1190.0,130.9,0.11,17
15000142,KLR-EXS,1201006,PACKING MATERIAL,1.0,0.07,0.07,14
15000143,KLR-GEN,1201006,PACKING MATERIAL,6372.0,446.04,0.07,62
15000143,KLR-WIP,1201006,PACKING MATERIAL,28.0,1.96,0.07,23
15000144,KLR-GEN,1201006,PACKING MATERIAL,29700.0,2079.0,0.07,33
15000145,KLR-GEN,1201006,PACKING MATERIAL,5200.0,364.0,0.07,10
15000146,KLR-GEN,1201006,PACKING MATERIAL,48900.0,3423.0,0.07,56
15000147,KLR-EXS,1201006,PACKING MATERIAL,90432.0,6330.24,0.07,3
15000147,KLR-GEN,1201006,PACKING MATERIAL,4200.0,294.0,0.07,50
15000148,KLR-GEN,1201006,PACKING MATERIAL,46.1101,7552.86,163.800556,66
15000148,KLR-SUB,1201006,PACKING MATERIAL,9.5583,1194.78,124.999215,51
15000148,KLR-WIP,1201006,PACKING MATERIAL,3.0316,385.27,127.084708,18
15000148,SAL-GEN,1201006,PACKING MATERIAL,35.0,4375.0,125.0,2
15000149,KLR-EXS,1201006,PACKING MATERIAL,0.46265,57.83,124.997298,15
15000149,KLR-GEN,1201006,PACKING MATERIAL,2.721,340.13,125.001838,24
15000149,KLR-SUB,1201006,PACKING MATERIAL,1.029,128.62,124.995141,20
15000149,KLR-WIP,1201006,PACKING MATERIAL,1.25,156.25,125.0,15
15000151,KLR-GEN,1201006,PACKING MATERIAL,90.35,10932.35,121.0,3
15000153,KLR-GEN,1201006,PACKING MATERIAL,13.0,1618.24,124.48,4
15000154,KLR-EXS,1201006,PACKING MATERIAL,38.66944,4949.5,127.99513,6
15000154,KLR-GEN,1201006,PACKING MATERIAL,24.60329,3149.1,127.995077,129
15000154,KLR-SUB,1201006,PACKING MATERIAL,19.0016,2431.07,127.940279,62
15000154,KLR-WIP,1201006,PACKING MATERIAL,26.24511,3359.17,127.992224,51
15000154,SAL-GEN,1201006,PACKING MATERIAL,85.0,10592.72,124.620235,4
15000155,SAL-GEN,1201006,PACKING MATERIAL,27.0,756.0,28.0,2
15000156,KLR-GEN,1201006,PACKING MATERIAL,167.8427,21037.26,125.339142,139
15000156,KLR-SUB,1201006,PACKING MATERIAL,6.7287,842.77,125.250048,72
15000156,KLR-WIP,1201006,PACKING MATERIAL,11.3286,1419.37,125.290857,31
15000157,KLR-GEN,1201006,PACKING MATERIAL,139.3499,17465.12,125.332849,71
15000157,KLR-WIP,1201006,PACKING MATERIAL,20.8501,2666.98,127.912096,13
15000157,SAL-GEN,1201006,PACKING MATERIAL,50.0,6254.17,125.0834,2
15000158,SAL-GEN,1201006,PACKING MATERIAL,7.0,420.0,60.0,2
15000161,KLR-GEN,1201006,PACKING MATERIAL,54.7388,6783.36,123.922337,42
15000161,KLR-SUB,1201006,PACKING MATERIAL,0.6612,82.86,125.317604,18
15000161,SAL-GEN,1201006,PACKING MATERIAL,32.0,3962.16,123.8175,2
15000162,KLR-EXS,1201006,PACKING MATERIAL,60.07875,7329.61,122.000042,10
15000162,KLR-GEN,1201006,PACKING MATERIAL,28.4854,3475.22,122.000042,153
15000162,KLR-SUB,1201006,PACKING MATERIAL,10.944,1335.17,122.000183,30
15000162,KLR-WIP,1201006,PACKING MATERIAL,39.0486,4950.19,126.769974,41
15000163,KLR-EXS,1201006,PACKING MATERIAL,36.2675,4489.2,123.780244,13
15000163,KLR-GEN,1201006,PACKING MATERIAL,9.1851,1136.94,123.780906,257
15000163,KLR-SUB,1201006,PACKING MATERIAL,66.6416,8247.18,123.754232,110
15000163,KLR-WIP,1201006,PACKING MATERIAL,2.4633,304.85,123.756749,126
15000163,SAL-GEN,1201006,PACKING MATERIAL,120.0,14424.02,120.200167,12
15000164,KLR-EXS,1201006,PACKING MATERIAL,38.1768,4674.12,122.43352,3
15000164,KLR-GEN,1201006,PACKING MATERIAL,89.354,10939.94,122.433691,82
15000164,KLR-SUB,1201006,PACKING MATERIAL,3.276,401.09,122.432845,17
15000164,KLR-WIP,1201006,PACKING MATERIAL,12.52,1532.87,122.433706,40
15000165,KLR-GEN,1201006,PACKING MATERIAL,1215.0,64456.98,53.051012,7
15000166,KLR-GEN,1201006,PACKING MATERIAL,2473.0,78366.67,31.688908,100
15000166,KLR-WIP,1201006,PACKING MATERIAL,276.0,8648.85,31.336413,51
15000167,KLR-GEN,1201006,PACKING MATERIAL,66.0,1516.29,22.974091,14
15000168,KLR-GEN,1201006,PACKING MATERIAL,3023.0,87129.83,28.822306,100
15000172,KLR-GEN,1201006,PACKING MATERIAL,70.0,2252.2,32.174286,16
15000173,KLR-GEN,1201006,PACKING MATERIAL,453.0,3882.21,8.57,12
15000174,KLR-GEN,1201006,PACKING MATERIAL,270.0,11666.05,43.207593,18
15000176,KLR-EXS,1201006,PACKING MATERIAL,8.0,128.0,16.0,4
15000176,KLR-GEN,1201006,PACKING MATERIAL,760.0,12160.0,16.0,7
15000178,SAL-GEN,1201006,PACKING MATERIAL,189.0,3024.0,16.0,3
15000179,KLR-EXS,1201006,PACKING MATERIAL,1285.0,15420.0,12.0,3
15000180,KLR-EXS,1201006,PACKING MATERIAL,845.0,13520.0,16.0,3
15000182,KLR-EXS,1201006,PACKING MATERIAL,1.0,83.25,83.25,4
15000182,KLR-GEN,1201006,PACKING MATERIAL,38.0,3163.53,83.250789,32
15000183,KLR-GEN,1201006,PACKING MATERIAL,641.0,40383.0,63.0,13
15000184,KLR-GEN,1201006,PACKING MATERIAL,836.0,46816.0,56.0,26
15000184,KLR-WIP,1201006,PACKING MATERIAL,22.0,1232.0,56.0,18
15000185,KLR-GEN,1201006,PACKING MATERIAL,220.0,10780.0,49.0,16
15000186,KLR-EXS,1201006,PACKING MATERIAL,350.0,9656.5,27.59,3
15000187,KLR-EXS,1201006,PACKING MATERIAL,210.0,7235.44,34.454476,3
15000187,KLR-GEN,1201006,PACKING MATERIAL,3914.0,134854.75,34.454458,17
15000187,KLR-WIP,1201006,PACKING MATERIAL,210.0,7235.44,34.454476,4
15000188,KLR-EXS,1201006,PACKING MATERIAL,3276.0,74692.8,22.8,1
15000189,SAL-GEN,1201006,PACKING MATERIAL,1034.0,48598.0,47.0,7
15000191,KLR-GEN,1201006,PACKING MATERIAL,592.0,17092.3,28.872128,31
15000191,KLR-WIP,1201006,PACKING MATERIAL,171.0,4929.32,28.826433,23
15000192,KLR-GEN,1201006,PACKING MATERIAL,349.0,10121.0,29.0,28
15000193,KLR-EXS,1201006,PACKING MATERIAL,53.0,1590.0,30.0,1
15000193,KLR-GEN,1201006,PACKING MATERIAL,791.0,23730.0,30.0,26
15000193,KLR-WIP,1201006,PACKING MATERIAL,40.0,1200.0,30.0,25
15000194,KLR-GEN,1201006,PACKING MATERIAL,1202.0,38464.0,32.0,17
15000194,KLR-WIP,1201006,PACKING MATERIAL,98.0,3136.0,32.0,19
15000195,KLR-EXS,1201006,PACKING MATERIAL,82.0,4018.0,49.0,1
15000195,KLR-GEN,1201006,PACKING MATERIAL,588.0,28812.0,49.0,17
15000195,KLR-WIP,1201006,PACKING MATERIAL,66.0,3234.0,49.0,8
15000196,KLR-GEN,1201006,PACKING MATERIAL,1103.0,48741.57,44.19,23
15000197,KLR-GEN,1201006,PACKING MATERIAL,144.0,7509.6,52.15,27
15000198,KLR-GEN,1201006,PACKING MATERIAL,563.0,18016.0,32.0,25
15000199,KLR-GEN,1201006,PACKING MATERIAL,773.0,24736.0,32.0,29
